date,min_temperature
2014-11-20,-8.866666666666667
2014-11-21,-3.0
2014-11-22,-0.5
2014-11-23,-0.7666666666666666
2014-11-24,-4.9
2014-11-25,-4.5
2014-11-26,-1.3999999999999997
2014-11-27,-3.8333333333333335
2014-11-28,-6.2
2014-11-29,-8.933333333333332
2014-11-30,-8.9
2014-12-01,-14.266666666666666
2014-12-02,-15.2
2014-12-03,-5.533333333333334
2014-12-04,-1.6666666666666667
2014-12-05,-2.0
2014-12-06,-2.1
2014-12-07,0.0
2014-12-08,-0.7666666666666666
2014-12-09,0.5333333333333333
2014-12-10,-0.7333333333333334
2014-12-11,-0.7666666666666666
2014-12-12,-0.6999999999999998
2014-12-13,0.1
2014-12-16,1.1333333333333335
2014-12-17,-1.5
2014-12-18,0.0
2014-12-19,0.9333333333333332
2014-12-20,0.0666666666666666
2014-12-21,-0.7999999999999999
2014-12-22,-4.1000000000000005
2014-12-23,-6.866666666666667
2014-12-24,-7.433333333333334
2014-12-25,-9.333333333333334
2014-12-26,-7.833333333333333
2014-12-27,-6.866666666666667
2014-12-28,-9.066666666666666
2014-12-29,-13.666666666666666
2014-12-30,-14.266666666666666
2014-12-31,-3.9333333333333336
2015-01-01,1.5666666666666669
2015-01-02,1.9333333333333331
2015-01-03,0.3666666666666667
2015-01-04,-3.8333333333333335
2015-01-05,-10.133333333333336
2015-01-06,-15.133333333333333
2015-01-07,-16.8
2015-01-08,-12.199999999999998
2015-01-09,-0.1
2015-01-10,-1.5
2015-01-11,-5.8999999999999995
2015-01-12,-8.766666666666667
2015-01-13,-2.3
2015-01-14,0.1
2015-01-15,-2.2333333333333334
2015-01-16,-1.6333333333333335
2015-01-17,0.0
2015-01-18,-0.2333333333333333
2015-01-19,-2.9333333333333336
2015-01-20,-2.766666666666667
2015-01-21,-6.3999999999999995
2015-01-22,-7.633333333333333
2015-01-23,-3.7999999999999994
2015-01-24,-5.3
2015-01-25,-4.466666666666667
2015-01-26,-3.3666666666666667
2015-01-27,-5.933333333333334
2015-01-28,-6.533333333333334
2015-01-29,-2.0
2015-01-30,-3.3333333333333335
2015-01-31,0.4333333333333333
2015-02-01,0.0333333333333333
2015-02-02,-1.8333333333333333
2015-02-03,-5.400000000000001
2015-02-04,-8.933333333333335
2015-02-05,-13.133333333333333
2015-02-06,-12.966666666666669
2015-02-07,-1.4
2015-02-08,-8.8
2015-02-09,-13.699999999999998
2015-02-10,-4.6000000000000005
2015-02-11,-2.6999999999999997
2015-02-12,-0.0666666666666666
2015-02-13,-0.9
2015-02-14,-1.3
2015-02-15,-11.633333333333333
2015-02-16,-13.633333333333333
2015-02-17,-10.666666666666666
2015-02-18,-5.333333333333333
2015-02-19,0.1666666666666666
2015-02-20,1.0
2015-02-21,-0.5666666666666667
2015-02-22,-0.7333333333333334
2015-02-23,-1.1333333333333333
2015-02-24,2.066666666666667
2015-02-25,-1.6333333333333335
2015-02-26,-3.7000000000000006
2015-02-27,-2.9
2015-02-28,0.0
2015-03-01,-1.5
2015-03-02,1.3999999999999997
2015-03-03,0.6333333333333333
2015-03-04,-2.766666666666667
2015-03-05,-4.8999999999999995
2015-03-06,-6.0
2015-03-07,0.2333333333333333
2015-03-08,4.533333333333333
2015-03-09,-0.1666666666666666
2015-03-10,-1.6
2015-03-11,1.6666666666666667
2015-03-12,-3.266666666666667
2015-03-13,-3.4
2015-03-14,-3.4
2015-03-15,-5.166666666666667
2015-03-16,-6.266666666666667
2015-03-17,-3.6333333333333337
2015-03-18,-5.1000000000000005
2015-03-19,-5.0
2015-03-20,-2.5
2015-03-21,-4.333333333333333
2015-03-22,-7.433333333333334
2015-03-23,-1.7666666666666666
2015-03-24,-1.3
2015-03-25,-2.0
2015-03-26,-3.1666666666666665
2015-03-27,0.8000000000000002
2015-03-28,2.6333333333333333
2015-03-29,1.0666666666666669
2015-03-30,0.1
2015-03-31,0.5666666666666668
2015-04-01,1.3333333333333333
2015-04-02,0.2
2015-04-03,1.0
2015-04-04,0.3
2015-04-05,-0.8333333333333334
2015-04-06,-2.066666666666667
2015-04-07,-2.3666666666666667
2015-04-08,0.8000000000000002
2015-04-09,0.5666666666666667
2015-04-10,2.3333333333333335
2015-04-11,2.4333333333333336
2015-04-12,2.0
2015-04-13,1.4666666666666668
2015-04-14,-0.2333333333333333
2015-04-15,0.1333333333333333
2015-04-16,1.0666666666666669
2015-04-17,-0.6666666666666666
2015-04-18,-2.566666666666667
2015-04-19,-2.166666666666667
2015-04-20,2.1
2015-04-21,2.766666666666667
2015-04-22,1.8
2015-04-23,2.1666666666666665
2015-04-24,-0.9333333333333336
2015-04-25,-2.533333333333333
2015-04-26,5.2
2015-04-27,7.0
2015-04-28,6.900000000000001
2015-04-29,2.9333333333333336
2015-04-30,2.566666666666667
2015-05-01,5.333333333333333
2015-05-02,4.0
2015-05-03,1.0666666666666669
2015-05-04,-1.0
2015-05-05,6.166666666666667
2015-05-06,6.566666666666666
2015-05-07,9.466666666666669
2015-05-08,1.9333333333333331
2015-05-09,0.7333333333333334
2015-05-10,-1.2333333333333334
2015-05-11,2.733333333333333
2015-05-12,2.6333333333333333
2015-05-13,7.400000000000001
2015-05-14,3.4333333333333336
2015-05-15,0.4666666666666666
2015-05-16,2.7999999999999994
2015-05-17,0.9
2015-05-18,3.9333333333333336
2015-05-19,4.866666666666666
2015-05-20,9.433333333333334
2015-05-21,3.7999999999999994
2015-05-22,3.233333333333333
2015-05-23,4.1
2015-05-24,2.6
2015-05-25,3.266666666666667
2015-05-26,6.1000000000000005
2015-05-27,8.733333333333333
2015-05-28,6.166666666666667
2015-05-29,2.9666666666666663
2015-05-30,2.033333333333333
2015-05-31,4.2
2015-06-01,3.7000000000000006
2015-06-02,11.9
2015-06-03,11.066666666666665
2015-06-04,7.033333333333334
2015-06-05,6.333333333333333
2015-06-06,5.233333333333333
2015-06-07,7.666666666666667
2015-06-08,5.633333333333333
2015-06-09,2.3666666666666667
2015-06-10,2.1
2015-06-11,5.366666666666667
2015-06-12,4.366666666666666
2015-06-13,8.3
2015-06-14,11.0
2015-06-15,4.3
2015-06-16,3.1
2015-06-17,2.5666666666666664
2015-06-18,6.766666666666667
2015-06-19,11.699999999999998
2015-06-20,9.566666666666666
2015-06-21,7.766666666666667
2015-06-22,11.1
2015-06-23,9.566666666666668
2015-06-24,10.5
2015-06-25,9.533333333333331
2015-06-26,6.533333333333334
2015-06-27,5.199999999999999
2015-06-28,7.2
2015-06-29,6.433333333333334
2015-06-30,9.433333333333334
2015-07-01,8.466666666666667
2015-07-02,7.533333333333334
2015-07-03,10.533333333333331
2015-07-04,13.3
2015-07-05,10.3
2015-07-06,9.133333333333333
2015-07-07,12.5
2015-07-08,12.966666666666669
2015-07-09,10.4
2015-07-10,8.633333333333333
2015-07-11,8.7
2015-07-12,8.766666666666667
2015-07-13,7.066666666666666
2015-07-14,8.066666666666668
2015-07-15,7.3
2015-07-16,7.866666666666667
2015-07-17,8.533333333333333
2015-07-18,7.7
2015-07-19,9.2
2015-07-20,9.133333333333333
2015-07-21,10.233333333333334
2015-07-22,12.266666666666666
2015-07-23,11.800000000000002
2015-08-03,7.933333333333334
2015-08-04,7.633333333333333
2015-08-05,7.633333333333333
2015-08-06,14.766666666666666
2015-08-07,12.1
2015-08-08,10.566666666666666
2015-08-09,13.5
2015-08-10,12.066666666666668
2015-08-11,13.766666666666666
2015-08-12,14.800000000000002
2015-08-13,8.166666666666666
2015-08-14,7.099999999999999
2015-08-15,7.9
2015-08-16,5.233333333333333
2015-08-17,7.9
2015-08-18,4.8999999999999995
2015-08-19,2.5
2015-08-20,4.166666666666667
2015-08-21,6.0
2015-08-24,11.533333333333331
2015-08-25,10.6
2015-08-26,10.466666666666669
2015-08-27,8.833333333333334
2015-08-28,11.566666666666665
2015-08-29,10.3
2015-08-30,7.666666666666667
2015-08-31,7.3
2015-09-01,9.4
2015-09-02,11.766666666666666
2015-09-03,12.133333333333333
2015-09-04,11.233333333333334
2015-09-05,7.0
2015-09-06,6.066666666666666
2015-09-07,8.2
2015-09-08,9.033333333333331
2015-09-09,5.966666666666666
2015-09-10,4.8
2015-09-11,7.166666666666667
2015-09-12,5.8999999999999995
2015-09-13,5.333333333333333
2015-09-14,8.766666666666667
2015-09-15,7.733333333333334
2015-09-16,11.033333333333331
2015-09-17,13.6
2015-09-18,10.566666666666666
2015-09-19,9.1
2015-09-20,8.233333333333333
2015-09-21,10.0
2015-09-22,7.366666666666667
2015-09-23,6.333333333333333
2015-09-24,10.9
2015-09-25,11.5
2015-09-26,4.3999999999999995
2015-09-27,3.4
2015-09-28,4.8
2015-09-29,1.2000000000000002
2015-09-30,1.1666666666666667
2015-10-01,7.533333333333334
2015-10-02,11.366666666666667
2015-10-03,3.2000000000000006
2015-10-04,1.2333333333333334
2015-10-05,4.2
2015-10-06,-2.933333333333333
2015-10-07,-3.2999999999999994
2015-10-08,-3.0666666666666664
2015-10-09,0.2333333333333333
2015-10-10,0.2333333333333333
2015-10-11,-1.9333333333333331
2015-10-12,0.2333333333333333
2015-10-13,1.4666666666666668
2015-10-14,0.5333333333333333
2015-10-15,-0.0333333333333333
2015-10-23,7.466666666666666
2015-10-24,-1.0
2015-10-25,-1.1666666666666667
2015-10-26,0.2333333333333333
2015-10-27,-1.6
2015-10-28,-5.0
2015-10-29,-5.733333333333333
2015-10-30,-6.666666666666667
2015-10-31,-5.2
2015-11-01,0.0
2015-11-02,7.433333333333334
2015-11-03,6.033333333333334
2015-11-04,7.066666666666666
2015-11-05,-0.6999999999999998
2015-11-06,-0.4000000000000001
2015-11-07,1.3999999999999997
2015-11-08,3.8333333333333335
2015-11-09,5.1
2015-11-10,4.0
2015-11-11,3.7
2015-11-12,-0.1333333333333333
2015-11-13,0.3666666666666667
2015-11-14,-0.3333333333333333
2015-11-15,-0.1999999999999999
2015-11-16,2.6
2015-11-17,3.033333333333333
2015-11-18,2.6999999999999997
2015-11-19,3.9333333333333336
2015-11-20,1.9333333333333331
2015-11-21,-2.1333333333333333
2015-11-22,-3.4333333333333336
2015-11-23,-3.3333333333333335
2015-11-24,-3.0666666666666664
2015-11-25,-1.8
2015-11-26,-5.933333333333334
2015-11-27,-1.0666666666666669
2015-11-28,-1.3666666666666665
2015-11-29,-0.1
2015-11-30,0.4333333333333333
2015-12-01,-0.6999999999999998
2015-12-02,-2.966666666666667
2015-12-03,-2.6
2015-12-10,6.0
2015-12-11,2.4
2015-12-12,-0.4666666666666666
2015-12-13,0.1
2015-12-14,-1.6666666666666667
2015-12-15,-2.766666666666666
2015-12-16,0.8666666666666667
2015-12-17,-1.0666666666666669
2015-12-18,-0.6999999999999998
2015-12-19,3.2000000000000006
2015-12-20,5.466666666666666
2015-12-21,6.966666666666666
2015-12-22,4.3
2015-12-23,4.933333333333334
2015-12-24,4.066666666666666
2015-12-25,1.5333333333333332
2015-12-26,-2.8333333333333335
2015-12-27,-9.333333333333334
2015-12-28,-10.5
2015-12-29,-14.699999999999998
2015-12-30,-15.233333333333334
2015-12-31,-13.699999999999998
2016-01-01,-17.066666666666666
2016-01-02,-18.766666666666666
2016-01-03,-14.466666666666669
2016-01-04,-15.3
2016-01-05,-23.866666666666664
2016-01-06,-22.833333333333332
2016-01-07,-26.4
2016-01-08,-27.7
2016-01-09,-26.233333333333334
2016-01-10,-20.3
2016-01-11,-16.266666666666666
2016-01-12,-8.9
2016-01-13,-11.166666666666666
2016-01-14,-16.099999999999998
2016-01-15,-18.633333333333336
2016-01-16,-17.333333333333332
2016-01-17,-17.466666666666665
2016-01-18,-6.8999999999999995
2016-01-19,-6.433333333333334
2016-01-20,-9.933333333333332
2016-01-21,-9.9
2016-01-22,-23.600000000000005
2016-01-23,-25.366666666666664
2016-01-24,-12.0
2016-01-25,-8.0
2016-01-26,-3.2000000000000006
2016-01-27,0.6666666666666666
2016-01-28,0.8000000000000002
2016-01-29,0.9666666666666668
2016-01-30,2.3000000000000003
2016-01-31,-0.7666666666666666
2016-02-01,-0.7666666666666666
2016-02-02,-0.1
2016-02-03,-1.7
2016-02-04,-2.033333333333333
2016-02-05,-4.5
2016-02-06,-4.8999999999999995
2016-02-07,-0.8000000000000002
2016-02-08,-1.3666666666666665
2016-02-09,2.4
2016-02-10,1.1333333333333333
2016-02-11,0.4000000000000001
2016-02-12,0.2
2016-02-13,0.1
2016-02-14,0.0
2016-02-15,-0.6333333333333333
2016-02-16,-4.866666666666666
2016-02-17,-6.333333333333333
2016-02-18,-7.366666666666667
2016-02-19,-0.9333333333333332
2016-02-20,-1.2333333333333334
2016-02-21,-0.2333333333333333
2016-02-22,-0.2
2016-02-23,-0.8000000000000002
2016-02-24,-1.8666666666666665
2016-02-25,-1.6000000000000003
2016-02-26,-1.2666666666666666
2016-02-27,-3.6333333333333337
2016-02-28,-2.766666666666667
2016-02-29,-9.566666666666666
2016-03-01,-10.066666666666666
2016-03-02,-10.166666666666666
2016-03-03,-4.333333333333333
2016-03-04,-1.9666666666666668
2016-03-05,-1.3
2016-03-06,-0.1666666666666666
2016-03-07,0.5666666666666667
2016-03-08,0.1
2016-03-09,-2.566666666666667
2016-03-10,-2.1
2016-03-11,-3.233333333333333
2016-03-12,-5.5
2016-03-13,-6.5
2016-03-14,-0.8000000000000002
2016-03-15,-1.1333333333333335
2016-03-16,-0.9
2016-03-17,0.3666666666666667
2016-03-18,-8.033333333333333
2016-03-19,-10.266666666666666
2016-03-20,-11.199999999999998
2016-03-21,-5.633333333333333
2016-03-22,-12.033333333333331
2016-03-23,-14.133333333333333
2016-03-24,-12.800000000000002
2016-03-25,-7.233333333333333
2016-03-26,-1.7333333333333334
2016-03-27,-1.3
2016-03-28,-1.9333333333333331
2016-03-29,-2.533333333333333
2016-03-30,-1.8999999999999997
2016-03-31,-0.9333333333333332
2016-04-01,0.9
2016-04-02,-0.6
2016-04-03,0.0333333333333333
2016-04-04,-2.766666666666667
2016-04-05,-2.966666666666667
2016-04-06,4.8999999999999995
2016-04-07,5.0
2016-04-08,1.0333333333333332
2016-04-09,-1.7
2016-04-10,-2.7000000000000006
2016-04-11,-3.233333333333333
2016-04-12,-2.1
2016-04-13,-2.733333333333333
2016-04-14,-1.1666666666666667
2016-04-15,-2.6666666666666665
2016-04-16,-2.3666666666666667
2016-04-17,2.6666666666666665
2016-04-18,3.466666666666667
2016-04-19,2.9333333333333336
2016-04-20,1.3
2016-04-21,1.5666666666666669
2016-04-22,-1.3333333333333333
2016-04-23,-2.6666666666666665
2016-04-24,-3.3666666666666667
2016-04-25,1.4666666666666668
2016-04-26,2.966666666666667
2016-04-27,2.2666666666666666
2016-04-28,1.7333333333333334
2016-04-29,-0.9666666666666668
2016-04-30,-1.0333333333333334
2016-05-01,-1.2666666666666666
2016-05-02,5.8
2016-05-03,4.733333333333333
2016-05-04,3.233333333333333
2016-05-05,2.2666666666666666
2016-05-06,3.7999999999999994
2016-05-07,2.2333333333333334
2016-05-08,3.6
2016-05-09,3.033333333333333
2016-05-10,4.433333333333334
2016-05-11,6.033333333333334
2016-05-12,1.7
2016-05-13,1.1666666666666667
2016-05-14,7.599999999999999
2016-05-15,9.933333333333335
2016-05-16,3.1999999999999997
2016-05-17,1.6666666666666667
2016-05-18,0.5
2016-05-19,2.6999999999999997
2016-05-20,1.3666666666666665
2016-05-21,7.833333333333333
2016-05-22,5.566666666666667
2016-05-23,4.233333333333333
2016-05-24,5.966666666666666
2016-05-25,8.966666666666667
2016-05-26,9.666666666666666
2016-05-27,7.4
2016-05-28,5.933333333333334
2016-05-29,11.433333333333335
2016-05-30,11.0
2016-05-31,11.9
2016-06-01,10.4
2016-06-02,9.133333333333333
2016-06-03,11.4
2016-06-04,8.1
2016-06-05,7.1000000000000005
2016-06-06,5.8999999999999995
2016-06-07,4.3
2016-06-08,2.9333333333333336
2016-06-09,2.466666666666667
2016-06-10,2.466666666666667
2016-06-11,7.599999999999999
2016-06-12,5.766666666666667
2016-06-13,5.433333333333334
2016-06-14,3.9333333333333336
2016-06-15,5.166666666666667
2016-06-16,13.2
2016-06-17,12.6
2016-06-18,15.933333333333332
2016-06-20,14.633333333333333
2016-06-21,12.333333333333334
2016-06-22,11.533333333333331
2016-06-23,10.3
2016-06-24,14.833333333333334
2016-06-25,15.533333333333331
2016-06-26,17.1
2016-06-27,13.6
2016-06-28,11.8
2016-06-29,13.033333333333331
2016-06-30,12.633333333333333
2016-07-01,11.9
2016-07-02,13.433333333333332
2016-07-03,13.366666666666664
2016-07-04,11.833333333333334
2016-07-05,11.9
2016-07-06,8.933333333333334
2016-07-07,8.266666666666667
2016-07-08,8.766666666666667
2016-07-09,8.1
2016-07-10,10.0
2016-07-11,9.833333333333334
2016-07-12,13.1
2016-07-13,11.466666666666669
2016-07-14,10.366666666666667
2016-07-15,15.266666666666666
2016-07-16,12.766666666666666
2016-07-17,12.4
2016-07-18,12.166666666666666
2016-07-19,10.966666666666669
2016-07-20,9.433333333333332
2016-07-21,16.1
2016-07-22,17.5
2016-07-23,17.6
2016-07-24,15.366666666666667
2016-07-25,15.300000000000002
2016-07-26,16.366666666666664
2016-07-27,15.0
2016-07-28,14.633333333333333
2016-07-29,17.5
2016-07-30,15.0
2016-07-31,11.233333333333334
2016-08-01,9.333333333333334
2016-08-02,10.7
2016-08-03,10.366666666666667
2016-08-04,9.8
2016-08-05,15.233333333333333
2016-08-06,15.4
2016-08-07,12.933333333333332
2016-08-08,11.199999999999998
2016-08-09,13.533333333333331
2016-08-10,10.333333333333334
2016-08-11,6.533333333333334
2016-08-12,5.0
2016-08-13,6.333333333333333
2016-08-14,12.833333333333334
2016-08-15,8.6
2016-08-16,7.933333333333334
2016-08-17,11.699999999999998
2016-08-18,11.5
2016-08-19,10.133333333333333
2016-08-20,10.166666666666666
2016-08-21,10.699999999999998
2016-08-22,14.766666666666666
2016-08-23,11.800000000000002
2016-08-24,10.699999999999998
2016-08-25,10.3
2016-08-26,14.4
2016-08-27,12.3
2016-08-28,9.8
2016-08-29,12.433333333333332
2016-08-30,10.433333333333334
2016-08-31,8.4
2016-09-01,10.266666666666667
2016-09-02,8.700000000000001
2016-09-03,7.766666666666667
2016-09-04,9.366666666666667
2016-09-05,7.533333333333334
2016-09-06,6.033333333333334
2016-09-07,9.266666666666667
2016-09-08,5.7
2016-09-09,4.133333333333334
2016-09-10,8.633333333333335
2016-09-11,10.0
2016-09-12,7.9
2016-09-13,5.5
2016-09-14,3.1
2016-09-15,1.3333333333333333
2016-09-16,9.1
2016-09-17,8.033333333333333
2016-09-18,5.366666666666667
2016-09-19,2.7999999999999994
2016-09-20,3.9
2016-09-21,5.433333333333333
2016-09-22,8.366666666666667
2016-09-23,7.3
2016-09-24,6.933333333333334
2016-09-25,4.5
2016-09-26,2.1666666666666665
2016-09-27,4.066666666666666
2016-09-28,8.9
2016-09-29,9.666666666666666
2016-09-30,8.133333333333333
2016-10-01,5.966666666666666
2016-10-02,5.333333333333333
2016-10-03,4.333333333333333
2016-10-04,4.533333333333333
2016-10-05,6.766666666666667
2016-10-06,5.7
2016-10-07,4.8
2016-10-08,4.8
2016-10-09,3.0
2016-10-10,-1.3
2016-10-11,-0.3333333333333333
2016-10-12,-3.5
2016-10-13,-0.6
2016-10-14,0.5666666666666667
2016-10-15,-1.4666666666666668
2016-10-16,-0.4666666666666667
2016-10-17,1.2
2016-10-18,-2.7999999999999994
2016-10-19,-2.6666666666666665
2016-10-20,-3.4333333333333336
2016-10-21,-0.4666666666666667
2016-10-22,0.5333333333333333
2016-10-23,3.3000000000000003
2016-10-24,1.9666666666666668
2016-10-25,-0.1
2016-10-26,-0.8666666666666667
2016-10-27,-1.4333333333333331
2016-10-28,4.866666666666667
2016-10-29,2.7000000000000006
2016-10-30,0.8000000000000002
2016-10-31,-1.5
2016-11-01,-1.4666666666666668
2016-11-02,-1.8999999999999997
2016-11-03,-2.7000000000000006
2016-11-04,-2.3666666666666667
2016-11-05,-10.533333333333331
2016-11-06,-10.5
2016-11-07,-6.3
2016-11-08,-7.366666666666667
2016-11-09,-5.8
2016-11-10,-5.2
2016-11-11,-5.1
2016-11-12,-5.333333333333333
2016-11-13,-1.8999999999999997
2016-11-14,-1.9666666666666668
2016-11-15,0.0333333333333333
2016-11-16,0.1
2016-11-17,0.6
2016-11-18,0.6
2016-11-19,2.3666666666666667
2016-11-20,2.5
2016-11-21,1.8
2016-11-22,0.6999999999999998
2016-11-23,0.5
2016-11-24,1.8999999999999997
2016-11-25,-2.3333333333333335
2016-11-26,-0.4333333333333333
2016-11-27,-2.2
2016-11-28,-7.133333333333333
2016-11-29,-9.033333333333331
2016-11-30,-5.033333333333333
2016-12-01,-1.8999999999999997
2016-12-02,-3.2000000000000006
2016-12-03,-5.033333333333333
2016-12-04,-7.833333333333333
2016-12-05,-2.6999999999999997
2016-12-06,-10.3
2016-12-07,-10.966666666666669
2016-12-08,0.1
2016-12-09,-0.1333333333333333
2016-12-10,-8.133333333333333
2016-12-11,-11.566666666666665
2016-12-12,-8.233333333333333
2016-12-13,-2.9333333333333336
2016-12-14,-7.433333333333334
2016-12-15,-11.2
2016-12-16,-0.9
2016-12-17,-0.2666666666666666
2016-12-18,-0.6
2016-12-19,0.5333333333333333
2016-12-20,0.6
2016-12-21,1.3666666666666665
2016-12-22,1.2666666666666666
2016-12-23,1.5666666666666669
2016-12-24,-0.0666666666666666
2016-12-25,0.1
2016-12-26,-0.6333333333333333
2016-12-27,-0.2333333333333333
2016-12-28,-1.7
2016-12-29,-2.1
2016-12-30,2.9333333333333336
2016-12-31,4.366666666666666
2017-01-01,-0.0666666666666666
2017-01-02,-4.333333333333333
2017-01-03,-9.7
2017-01-04,-15.6
2017-01-05,-18.666666666666668
2017-01-06,-23.26666666666667
2017-01-07,-23.866666666666664
2017-01-08,-10.3
2017-01-09,-4.366666666666667
2017-01-10,-9.0
2017-01-11,-10.433333333333334
2017-01-12,-7.266666666666667
2017-01-13,-3.266666666666667
2017-01-14,-3.533333333333333
2017-01-15,-2.533333333333333
2017-01-16,-5.966666666666666
2017-01-17,-7.566666666666666
2017-01-18,-5.866666666666667
2017-01-19,0.3666666666666667
2017-01-20,-2.733333333333333
2017-01-21,-5.0
2017-01-22,-2.733333333333333
2017-01-23,0.5666666666666668
2017-01-24,-5.5
2017-01-25,-9.6
2017-01-26,-6.666666666666667
2017-01-27,-0.4000000000000001
2017-01-28,-0.8000000000000002
2017-01-29,-0.2
2017-01-30,-0.4000000000000001
2017-01-31,-0.6333333333333333
2017-02-01,-0.6
2017-02-02,-2.3
2017-02-03,-2.0
2017-02-04,-2.166666666666667
2017-02-05,-9.033333333333331
2017-02-06,-16.366666666666667
2017-02-07,-20.766666666666666
2017-02-08,-21.0
2017-02-09,-16.066666666666666
2017-02-10,-11.233333333333334
2017-02-11,-9.133333333333333
2017-02-12,-7.833333333333333
2017-02-13,-4.166666666666667
2017-02-14,-3.033333333333333
2017-02-15,-5.666666666666667
2017-02-16,-4.466666666666667
2017-02-17,-0.9666666666666668
2017-02-18,0.4000000000000001
2017-02-19,0.6333333333333333
2017-02-20,1.2
2017-02-21,-4.8999999999999995
2017-02-22,-10.233333333333333
2017-02-23,-3.6
2017-02-24,-5.566666666666666
2017-02-25,-6.3
2017-02-26,-6.333333333333333
2017-02-27,-0.7666666666666666
2017-02-28,0.3666666666666667
2017-03-01,-0.4666666666666666
2017-03-02,-2.2666666666666666
2017-03-03,-2.066666666666667
2017-03-04,-1.1
2017-03-05,-4.733333333333333
2017-03-06,-5.7
2017-03-07,-4.2
2017-03-08,-0.4000000000000001
2017-03-09,-0.1
2017-03-10,-1.1
2017-03-11,-0.9
2017-03-12,-1.6333333333333335
2017-03-13,-4.8
2017-03-14,-5.333333333333333
2017-03-15,-0.6666666666666666
2017-03-16,-2.6
2017-03-17,-2.566666666666667
2017-03-18,-0.2333333333333333
2017-03-19,-3.1
2017-03-20,-4.033333333333333
2017-03-21,-0.0333333333333333
2017-03-22,0.0666666666666666
2017-03-23,-1.9333333333333331
2017-03-24,-4.233333333333333
2017-03-25,-4.566666666666666
2017-03-26,-0.4000000000000001
2017-03-27,0.8000000000000002
2017-03-28,-4.133333333333333
2017-03-29,-5.466666666666666
2017-03-30,-4.800000000000001
2017-03-31,-5.2
2017-04-01,-5.566666666666666
2017-04-02,4.166666666666667
2017-04-03,0.4000000000000001
2017-04-04,-2.8000000000000003
2017-04-05,0.7333333333333334
2017-04-06,-1.8333333333333333
2017-04-07,-2.8666666666666667
2017-04-08,-1.4333333333333331
2017-04-09,0.0333333333333333
2017-04-10,2.2
2017-04-11,1.3333333333333333
2017-04-12,0.0
2017-04-13,-3.4333333333333336
2017-04-14,-5.933333333333334
2017-04-15,-6.066666666666666
2017-04-16,-7.333333333333333
2017-04-17,-3.4333333333333336
2017-04-18,-3.933333333333333
2017-04-19,-6.0
2017-04-20,-7.599999999999999
2017-04-21,0.0
2017-04-22,-0.5333333333333333
2017-04-23,-2.733333333333333
2017-04-24,-3.5
2017-04-25,-1.8999999999999997
2017-04-26,-0.3
2017-04-27,-2.0666666666666664
2017-04-28,-2.966666666666667
2017-04-29,3.1666666666666665
2017-04-30,-2.7000000000000006
2017-05-01,-3.966666666666667
2017-05-02,-0.6
2017-05-03,-0.3333333333333333
2017-05-04,-0.8333333333333334
2017-05-05,-2.3
2017-05-06,5.233333333333333
2017-05-07,0.3
2017-05-08,-0.6
2017-05-09,-3.1666666666666665
2017-05-10,-4.533333333333333
2017-05-11,-4.766666666666667
2017-05-12,-3.4
2017-05-13,-3.7000000000000006
2017-05-14,2.3666666666666667
2017-05-15,3.766666666666667
2017-05-16,-0.8333333333333334
2017-05-17,-2.033333333333333
2017-05-18,9.433333333333332
2017-05-19,10.433333333333332
2017-05-20,7.900000000000001
2017-05-21,4.1000000000000005
2017-05-22,3.0666666666666664
2017-05-23,7.5
2017-05-24,7.5
2017-05-25,8.133333333333335
2017-05-26,6.133333333333333
2017-05-27,5.833333333333333
2017-05-28,9.466666666666669
2017-05-29,5.633333333333333
2017-05-30,4.733333333333333
2017-05-31,7.900000000000001
2017-06-01,3.466666666666667
2017-06-02,2.2666666666666666
2017-06-03,2.1666666666666665
2017-06-04,2.3666666666666667
2017-06-05,5.466666666666666
2017-06-06,6.666666666666667
2017-06-07,5.966666666666666
2017-06-08,6.866666666666667
2017-06-09,6.766666666666667
2017-06-10,6.266666666666667
2017-06-11,7.3
2017-06-12,8.966666666666667
2017-06-13,8.733333333333333
2017-06-14,5.5
2017-06-15,3.766666666666667
2017-06-16,2.966666666666667
2017-06-17,7.133333333333333
2017-06-18,10.433333333333332
2017-06-19,8.366666666666667
2017-06-20,7.566666666666666
2017-06-21,8.433333333333334
2017-06-22,4.8999999999999995
2017-06-23,2.1333333333333333
2017-06-24,1.6000000000000003
2017-06-25,10.866666666666664
2017-06-26,9.4
2017-06-27,8.333333333333334
2017-06-28,6.866666666666667
2017-06-29,5.766666666666667
2017-06-30,13.833333333333334
2017-07-01,12.666666666666666
2017-07-02,11.4
2017-07-03,7.866666666666667
2017-07-04,7.400000000000001
2017-07-05,7.5
2017-07-06,6.266666666666666
2017-07-07,6.266666666666667
2017-07-08,5.766666666666667
2017-07-09,5.7
2017-07-10,8.5
2017-07-11,10.466666666666669
2017-07-12,11.633333333333333
2017-07-13,10.5
2017-07-14,10.5
2017-07-15,9.933333333333332
2017-07-16,11.266666666666667
2017-07-17,9.466666666666669
2017-07-18,8.566666666666666
2017-07-19,7.766666666666666
2017-07-20,6.766666666666667
2017-07-21,5.966666666666666
2017-07-22,8.1
2017-07-23,7.133333333333333
2017-07-24,7.400000000000001
2017-07-25,8.266666666666667
2017-07-26,11.933333333333332
2017-07-27,14.6
2017-07-28,12.1
2017-07-29,11.733333333333334
2017-07-30,11.666666666666666
